gene,gene_name,TATA,class,tail-dependence,expression,Spt3,Spt7,Taf1,Taf13,Bdf1Bdf2,Esa1,Med1,Med5,Med10,Med14,Med15,TID,Mot1,Bur6,NCB2,Toa1,Ssl2
YGL255W,ZRT1,TATA-less,CR,tail-dependent,105.8481664,-3.313673129,-2.362454454,-1.967560475,-0.91125528,-2.105136557,-0.834644926,-0.330699171,-0.343775999,-3.552034488,-4.608694792,-2.130388029,-2.201336722,-0.002133545,0.137115033,0.021639918,-5.187571325,-5.833136409
YAL012W,CYS3,TATA-less,CR,tail-independent,105.7228216,-1.195696465,-1.942929211,-0.523504641,-0.659823004,-0.229093141,-1.175632482,-0.40720091,-0.255016094,-2.317945615,-2.444303573,-0.169288632,-0.018725534,-0.044414382,-0.410057211,-0.29170551,-4.424553505,-4.128237668
YBR196C,PGI1,TATA-containing,CR,tail-dependent,105.3284985,-1.971579537,-1.285853046,-0.247111929,-0.844086349,0.235758186,0.269947806,-0.236478238,-0.168331765,-2.500217714,-2.551690298,-0.981990072,-0.654550821,0.305956337,0.080799891,-0.032205419,-2.647057618,-3.976639017
YER043C,SAH1,TATA-less,CR,tail-dependent,105.1531269,-2.487517412,-2.213633401,-1.769076507,-2.107154974,-0.789504115,-0.501981343,-0.294030363,-0.066765074,-3.117386314,-3.062694366,-0.526631058,-0.4008714,-0.272501946,-0.276624556,-0.354416652,-3.421446745,-4.439928758
YMR251W-A,HOR7,TATA-containing,CR,tail-dependent,104.8217104,-2.536108844,-2.46207457,-0.042475818,-0.481432793,0.466088446,0.039095696,0.582756471,0.651177017,-2.141086714,-2.79743464,-0.162428664,-1.240989232,0.770346192,0.680663826,0.255402098,-3.071591902,-5.073118049
YML116W,ATR1,TATA-containing,CR,tail-independent,104.5764059,-0.710386281,-1.162786352,-0.717549065,-0.546456965,0.046253927,-0.903578597,-0.138016723,-0.041844098,-1.938289933,-2.886267299,0.305511322,0.101350914,0.732732107,0.312260243,0.172671249,-4.370650532,-5.046381282
YJL159W,HSP150,TATA-containing,CR,tail-dependent,104.1830963,-2.012779542,-2.35324516,-0.32302613,-0.526097489,-0.056156863,-0.227926659,0.039838355,-0.052784158,-2.809328688,-3.480335005,-1.141076396,-1.354503074,0.387262064,-0.110388486,-0.241910767,-2.490562789,-5.414212098
YBR078W,ECM33,TATA-less,CR,tail-dependent,103.2918023,-2.163024413,-2.331262278,-0.526231596,-1.001246805,-0.077902513,0.298845395,0.036874652,0.039664136,-2.530050085,-2.717323283,-0.544905876,-0.52467777,0.384498531,-0.029620761,-0.053286057,-3.248023748,-4.551586871
YER177W,BMH1,TATA-less,CR,tail-dependent,101.3019064,-2.942726082,-2.823790989,-0.83317651,-1.094709529,0.152046093,-0.347921394,-0.240846357,0.015993006,-3.413693209,-4.084394333,-0.900837336,-0.568249237,0.153360729,0.331279401,0.228482441,-5.317055884,-6.137870922
YBR068C,BAP2,TATA-containing,CR,tail-dependent,100.8212382,-1.369312423,-1.178750478,-0.046651525,-0.073403552,0.096763183,0.047428785,0.432698497,0.410803021,-1.287554507,-2.215326415,-0.776896758,-1.075591437,0.681479559,0.254473698,0.109131338,-2.783091043,-4.125564793
YHR143W,DSE2,TATA-containing,CR,tail-dependent,100.4250364,-2.64055852,-3.488074378,0.052417794,-0.36614927,0.301072975,-0.802309185,-0.023705046,0.089340192,-3.826306375,-4.798898854,-1.984575922,-1.709466903,0.329670079,-0.427088054,-0.372590386,-3.913619467,-6.198102441
YHR071W,PCL5,TATA-containing,CR,tail-independent,100.3889671,-1.79367502,-2.454258467,0.215476604,-0.516625482,0.120539251,-0.315774351,0.176869938,0.328139513,-2.066239255,-3.04660873,0.014105012,-0.704814006,0.48431655,-0.093807434,-0.192131081,-3.564896878,-5.11603873
YHR018C,ARG4,TATA-containing,CR,tail-independent,100.0982985,-0.74906479,-1.034690481,-0.259892444,-0.948671147,0.333090447,-0.059449423,-0.008137751,-0.128255978,-1.734891175,-2.052162808,0.159401613,-0.215556358,0.226276245,-0.670780883,-0.862704771,-2.568831801,-4.480027096
YOR052C,TMC1,TATA-containing,CR,tail-independent,100.0543289,-1.223613574,-1.285352534,-0.631614843,-0.207954642,0.307741459,-0.518869754,0.045607863,0.0331105,-2.734169716,-3.753713428,-0.10203441,0.126275144,0.974186822,0.609941878,0.437645392,-5.422778834,-5.536681747
YGR157W,CHO2,TATA-less,CR,tail-dependent,100.015458,-2.453516041,-1.833232459,-0.35231418,-0.962779639,-0.104603517,0.229959538,-0.306578283,-0.158830701,-3.68876844,-3.70000436,-0.775759509,-0.951668263,0.32775501,0.143370462,-0.061248791,-4.314096105,-5.501480775
YML130C,ERO1,TATA-less,CR,tail-independent,97.66531029,-1.806477967,-1.860301012,-1.58705551,-1.583689136,-0.050404585,-0.601425975,-0.443248571,-0.348779887,-3.185323813,-2.593289061,-0.058614205,0.043848617,0.047580718,-0.177909434,-0.031081078,-3.708546575,-4.998574513
YMR307W,GAS1,TATA-less,CR,tail-dependent,96.36578868,-2.646351233,-2.657354736,-0.509986199,-1.337630313,-0.292576884,-0.064571294,0.116674339,0.165434193,-3.398637469,-3.948056944,-0.752844362,-1.08159416,0.17452247,-0.022521268,-0.056995737,-4.527638476,-5.877314079
YLR286C,CTS1,TATA-containing,CR,tail-dependent,96.23648317,-3.168208661,-5.001934102,0.170707764,-0.514750843,0.31189783,-0.201543272,0.018011752,0.159970452,-2.749323771,-3.233969102,-1.375738975,-1.124367707,0.526221242,-0.075543959,-0.010676295,-2.77133989,-4.990204281
YDR513W,GRX2,TATA-containing,CR,tail-independent,91.74932792,-1.637118781,-1.377074933,-0.378833725,-0.879527501,0.21406232,-1.792883677,0.318480147,0.418432661,-2.12523745,-2.527477006,0.519278433,-0.264483658,0.902789124,0.49244173,0.232977604,-4.960879537,-5.082149041
YER145C,FTR1,TATA-containing,CR,tail-dependent,90.93820385,-2.587433559,-2.594121756,-0.580546244,-0.819502063,-0.568894843,-1.782920247,-0.412045007,-0.447947044,-3.128250035,-3.777025388,-1.274920597,-1.297526016,-0.211291686,-0.130183013,-0.107666535,-4.746953833,-5.992836284
YGL089C,MF(ALPHA)2,,CR,tail-dependent,89.37957744,-1.282288731,-6.80158603,-0.238716814,-3.387728006,-0.093874088,0.440075692,-0.234836577,-0.067188874,-4.944295309,-5.793943162,-1.900464326,-1.833334667,-1.457793238,-1.697695919,-1.724927666,-5.601102203,-5.934734229
YDR037W,KRS1,TATA-containing,CR,tail-independent,88.9398145,-0.970846923,-1.998180233,-1.139868686,-1.820571431,-0.472022558,-1.38218859,-0.15342031,-0.218707524,-2.02738204,-2.099289424,0.212261185,-0.019747561,0.254515328,0.015072241,-0.054061813,-3.188795436,-4.184578319
YDR132C,YDR132C,TATA-less,CR,tail-independent,88.84164674,-1.760361401,-2.059648532,-0.777674194,-0.688799596,-0.652852688,-1.10550365,0.027048231,-0.01161362,-2.25755792,-2.544568807,0.667862173,0.434092441,0.085705501,-0.167994615,-0.055499034,-4.341095836,-5.098878169
YPR145W,ASN1,TATA-less,CR,tail-dependent,87.38772041,-2.151003916,-1.602223291,-0.124321301,-1.068440268,-0.164659395,0.050069198,0.144162939,0.127998041,-2.093710674,-2.883091463,-0.208642527,-0.780605987,0.094004049,-0.238636072,-0.286337559,-3.849551842,-5.162270798
YER052C,HOM3,TATA-containing,CR,tail-independent,87.14222304,-0.527948305,-1.331511989,-0.790047539,-1.124226257,-0.217990916,0.00571234,-0.149009949,-0.143718857,-1.630110271,-2.302940699,0.167899491,0.006628553,0.27310662,0.06943076,0.0029301,-4.165945151,-4.572066817
YPR080W,TEF1,TATA-less,CR,tail-dependent,86.24364476,-0.702874892,-1.099396166,-0.772196096,-1.333357932,-0.139242704,-0.74076421,-0.160102982,-0.095181656,-3.367102879,-2.682793285,-0.479861085,-0.547798902,0.235679441,0.185506666,0.096842026,-3.262061798,-4.390316951
YKR042W,UTH1,TATA-containing,CR,tail-dependent,85.53196169,-2.500010039,-1.860323571,-0.399557665,-0.890577443,-0.266623348,-0.552443144,0.10630956,0.0775306,-2.340236838,-2.698895435,-1.097866727,-1.574064822,0.110117461,-0.247641951,-0.285310645,-2.798240323,-3.800827222
YML123C,PHO84,TATA-containing,CR,tail-dependent,85.37644707,-6.39602968,-11.39068917,-0.878328857,-1.10233276,-0.119973355,-0.398063065,-0.431142267,-0.245059483,-3.014443585,-3.710249759,-1.636606691,-1.417820964,0.22884112,0.362554883,0.353155513,-5.180519587,-5.705534064
YER124C,DSE1,TATA-containing,CR,tail-dependent,85.23266666,-2.157990716,-2.797910514,0.082933735,-0.493458386,0.275654132,-0.382602992,-0.02369187,0.073225318,-2.419732695,-3.104205551,-1.048264558,-0.702100172,0.590342185,-0.206548756,-0.291217104,-2.48274841,-5.629035004
YBR118W,TEF2,TATA-containing,CR,tail-independent,84.88212362,-1.284397605,-1.264444651,-0.860597686,-1.179358131,-0.213836401,-0.025311768,-0.151665899,-0.110670641,-3.126444528,-1.968039909,-0.179718057,-0.292103924,-0.090127314,-0.508632883,-0.550130025,-2.580739429,-3.659738034
YLR304C,ACO1,TATA-containing,CR,tail-dependent,84.06571789,-3.153737112,-4.166699721,0.382734754,0.434588007,0.329402302,-0.034489723,0.322517746,0.131902809,-2.917590122,-4.09812774,-1.653012794,-1.339878456,1.321726775,0.165336846,-0.003655533,-3.022573256,-4.886702284
YKL216W,URA1,TATA-containing,CR,tail-dependent,83.05410295,-2.006198909,-2.154377928,-1.241127507,-1.148130149,-0.831777532,-0.913771498,-0.280799818,-0.376998526,-2.884616306,-3.044847678,-0.620372511,-0.841339897,-0.278854593,-0.300228032,-0.475751565,-5.052458573,-5.353284625
YKL068W-A,YKL068W-A,TATA-less,CR,tail-independent,82.40728569,-0.60724638,-1.419524185,-0.733227418,-0.310665726,-0.467426331,-2.411330974,0.221868966,0.055621588,-1.950468414,-2.543744266,-0.015384123,-0.448663892,0.315451216,0.396190073,0.369897147,-4.526286593,-5.086540107
YDL182W,LYS20,TATA-containing,CR,tail-independent,81.71640796,-1.064678719,-1.645426541,0.072578505,-0.189987055,0.082644448,-1.001162831,0.481122917,0.402699284,-1.477623134,-3.163403859,0.103301824,-0.080011094,0.399052283,-0.261595835,-0.306038154,-4.259884344,-4.785203777
YLL060C,GTT2,TATA-containing,CR,tail-independent,80.06470353,-2.138242454,-1.582126822,-0.463432406,-0.471477506,-0.020444299,-0.940159494,0.212449618,-0.065645371,-2.917594604,-3.802136703,0.574445542,0.148540012,0.511456158,0.00178846,-0.036528318,-5.410097966,-6.380357538
YDR276C,PMP3,TATA-containing,CR,tail-independent,79.2982867,-2.64002171,-2.855425274,-0.926560267,-1.029404987,0.15207638,-0.768809012,-0.041971118,0.141341917,-3.696732732,-3.810945206,-0.41747325,-0.273688903,-0.052642901,-0.01389975,-0.223388523,-4.277030181,-5.046461598
YDR533C,HSP31,TATA-containing,CR,tail-independent,79.01059113,-4.234312545,-3.719896362,-0.28931382,-0.495814914,0.103957939,-0.067894696,-0.082882212,0.036139643,-2.998093163,-3.560906163,0.044792337,-0.347043343,0.74191275,0.191301867,-0.054905422,-4.817235408,-5.511330908
YDR497C,ITR1,TATA-containing,CR,tail-dependent,78.92675527,-3.852722475,-2.090910496,-0.945617649,-1.5044564,0.068460005,-0.30604587,-0.202646558,-0.127974061,-3.31365826,-3.547398661,-1.224406786,-1.04675307,0.491863323,-0.062224731,-0.042014732,-4.735556024,-6.129378493
YLR214W,FRE1,TATA-less,CR,tail-independent,78.54399752,-1.173313729,-2.519206013,-0.910030726,-1.155659534,-0.625119069,-3.312724434,0.234486731,0.304483106,-0.946304682,-1.976697605,0.078167499,-0.272530464,-0.256772887,0.036395914,0.008817809,-4.707321114,-4.879929352
YDR155C,CPR1,TATA-containing,CR,tail-dependent,77.45795014,-2.11918413,-2.62009605,-0.671708699,-1.268924374,0.173368643,-0.161955591,-0.242705082,-0.45898182,-3.468745556,-3.303597442,-0.440540078,-0.621960026,-0.088023825,-0.314956095,-0.335522514,-3.366520919,-3.634749053
YDR171W,HSP42,TATA-containing,CR,tail-independent,76.68742856,-4.677594603,-2.985143963,-1.276248123,-1.555452197,-0.179549389,-0.139083129,-0.623555124,-0.271648421,-4.909902679,-5.131843636,-0.384472611,-0.252482794,0.846815677,0.176798525,0.145831105,-5.950570191,-6.265861491
YOR136W,IDH2,TATA-containing,CR,tail-dependent,74.42760888,-2.581419531,-3.794944348,0.209070875,0.270580687,0.404570308,-0.959516226,0.335354414,0.207961865,-3.079557971,-4.134501452,-1.362688863,-0.891330468,1.028696717,0.528610511,0.272375621,-3.63720653,-5.626578198
YNL036W,NCE103,TATA-containing,CR,tail-dependent,74.30255559,-1.082591059,-1.634296125,-0.374021617,-0.19906912,-0.334771443,-1.676273606,-0.142146824,0.004259857,-3.023322134,-3.500332746,-1.01347655,-0.731706075,0.107269026,-0.174462552,-0.011393029,-4.003185365,-5.689685246
YDR345C,HXT3,TATA-containing,CR,tail-dependent,72.58234082,-2.139213475,-3.056624151,0.107909141,-1.009176114,-0.008584974,0.311643079,0.326531074,0.149497452,-2.106015846,-2.635579477,-1.64303864,-0.909657946,0.361076416,-0.100685441,-0.092924419,-3.665264129,-5.409630682
YPR035W,GLN1,TATA-containing,CR,tail-dependent,72.36701104,-1.814726482,-1.177179878,0.110538001,-1.320180557,0.131526477,-0.655009777,-0.018674545,0.069071353,-1.615158141,-2.065675875,-0.501254655,-0.626260167,-0.648712019,-0.463350376,-0.731655352,-4.062495926,-5.239348094
YMR038C,CCS1,TATA-less,CR,tail-independent,70.63175002,-2.30131932,-3.060044938,-0.643669127,-1.239720787,-0.614649708,-2.130844894,-0.326056553,-0.289423836,-2.573065286,-2.892820477,-0.007823404,0.138881879,-0.087958809,0.154728764,0.044469742,-5.464309225,-5.239604234
YOR226C,ISU2,TATA-less,CR,tail-independent,70.0024733,-1.716051483,-1.54986705,-0.513865286,-0.649036948,0.015833599,-0.945009741,0.061579419,-0.007310875,-1.85378423,-2.641434073,0.095022852,-0.549857912,0.253523418,0.321499849,0.075474125,-4.988037464,-4.675570338
YPL091W,GLR1,TATA-less,CR,tail-independent,69.95520608,-1.94775838,-1.921075218,-0.687590999,-1.168891973,-0.44773723,-0.607695884,-0.085132869,-0.176879266,-2.231113378,-2.449923665,0.103724731,-0.058950054,0.726772904,0.402343111,0.369632499,-4.181940378,-4.792111483
YOR383C,FIT3,TATA-less,CR,tail-dependent,69.91969712,-1.256325663,-2.735569645,-0.965951078,-1.126718283,-0.95493569,-3.086278379,-0.361945268,-0.214950143,-1.522859758,-0.889328261,-0.631263173,-0.538548112,-0.738719158,-0.910049151,-0.582424056,-1.352870778,-3.146671936
YOR344C,TYE7,TATA-containing,CR,tail-dependent,69.50829741,-3.402500671,-2.478912024,-0.206469861,-0.504116397,0.251644562,-0.52517728,-0.255531551,0.088598605,-2.071263451,-2.590546233,-1.263576516,-0.448672379,0.557900846,0.289059738,0.079891302,-4.437752072,-5.428596156
YJR109C,CPA2,TATA-less,CR,tail-independent,69.49639492,-0.40202006,-0.831291162,-0.472958166,-0.679894173,0.068908983,0.796496319,0.112500225,-0.039073818,-1.979188404,-2.827183194,0.020048762,-0.290132721,0.347614604,-0.218100462,-0.371302545,-3.23738862,-4.374525029
YGR240C,PFK1,TATA-less,CR,tail-dependent,69.15951656,-1.965154764,-1.745576869,-0.800770083,-1.459300737,0.049405604,0.367467961,-0.155655211,0.04291804,-2.673469044,-2.693922157,-0.706559268,-0.59035878,0.315879105,0.00935251,0.03305564,-3.01141865,-4.336238958
YNL327W,EGT2,TATA-containing,CR,tail-dependent,68.87232024,-2.834464228,-2.915180514,-0.001277294,-0.331407826,0.316323127,-0.83920793,0.047895033,0.054397705,-3.11875032,-4.124938791,-1.37946483,-1.799693836,0.443220362,-0.147913911,-0.153476233,-2.80288338,-6.222184582
YKL182W,FAS1,,CR,tail-dependent,67.57249247,-3.513985019,-2.825243645,-0.484407695,-1.297973329,-0.067065278,-0.121074771,-0.019886096,0.047475522,-2.870607077,-2.795843489,-0.88650042,-0.925957163,0.208611269,0.322587946,0.297760908,-2.997154387,-3.897993237
YHR008C,SOD2,TATA-containing,CR,tail-independent,67.01172102,-2.368831315,-2.74544132,0.066443749,-0.658285715,0.153455128,-0.778474978,0.480178989,0.483220966,-1.676552378,-2.632192868,0.366991459,-0.386156983,0.910629111,0.701385877,0.580897581,-4.704715241,-4.766901493
YLR346C,YLR346C,TATA-containing,CR,tail-dependent,66.44886299,-2.750372123,-2.806223735,-0.59758714,-0.542514553,0.019469582,-1.881261071,-0.304318161,-0.09335432,-3.38995815,-3.229246092,-0.31748219,-0.551882061,0.359525049,0.765382372,0.447674794,-5.499917693,-5.332843872
YBR085C-A,YBR085C-A,TATA-containing,CR,tail-dependent,66.43361402,-2.671364987,-2.31351704,-1.031816465,-1.763429121,-0.571956198,0.402376836,-0.119469023,-0.083590695,-3.207001172,-3.273067362,-0.240508551,-0.615632841,0.143882374,0.069843481,-0.295163256,-5.976030296,-5.946997628
YLR300W,EXG1,TATA-containing,CR,tail-dependent,65.94868924,-3.119947433,-4.069670203,-0.388924986,-0.945928079,-0.096347147,0.49601551,0.098545168,-0.031667385,-2.871625558,-3.256817054,-1.050899931,-1.352994395,0.733016493,0.440585952,0.248547705,-4.419033735,-6.282342688
YPL231W,FAS2,TATA-containing,CR,tail-dependent,65.01794012,-2.897237157,-2.129742344,-0.646275815,-1.702149839,-0.259236139,-0.280411367,-0.146046166,-0.0982046,-2.858743099,-2.865246563,-0.760875596,-0.72536551,0.410700641,0.174884347,0.169737491,-3.707034393,-4.635965627
YKL043W,PHD1,TATA-containing,CR,tail-dependent,64.63102068,-3.193711126,-3.321965562,0.350759934,-0.218039538,-0.104000001,-1.262196192,-0.214853742,-0.082125074,-0.841324803,-1.724790017,-1.292190314,-0.486777905,0.06452222,-0.481141884,-0.429670779,-1.910736825,-4.449155626
YDL168W,SFA1,TATA-less,CR,tail-independent,64.35427308,-1.790811367,-2.265787362,-0.939133399,-1.093344246,-0.540496836,-1.011098746,-0.216819431,-0.272888679,-2.163952766,-1.930547105,0.361827095,0.142911988,0.181602038,0.115353789,0.061252529,-4.312594368,-4.828118351
YML091C,RPM2,TATA-less,CR,tail-independent,64.2737154,-1.516851167,-1.490404751,0.24648854,0.171128866,0.421285483,0.247509548,0.675130732,0.598572932,-1.398156839,-2.236498375,0.342764192,-0.441547167,1.282646997,0.363312625,0.489539577,-4.309244454,-4.563655093
YGL028C,SCW11,TATA-less,CR,tail-dependent,63.70648344,-1.766628857,-2.870735071,0.009954111,-0.436400641,0.361004224,-0.38593627,0.142951424,0.185307347,-2.849657777,-3.537045366,-1.607099403,-1.200750128,0.891233567,-0.291324176,-0.270061687,-2.02870925,-5.835549629
YOR204W,DED1,TATA-containing,CR,tail-independent,63.33893379,-1.734875456,-2.779218296,-1.076970006,-1.459911685,-0.430926073,-0.134109551,-0.217135718,-0.129066064,-2.056992613,-2.012327754,-0.272978407,-0.08262902,0.680880493,0.172385922,0.19932217,-4.670856153,-5.125827363
YPL135W,ISU1,TATA-containing,CR,tail-dependent,62.78014837,-0.762428954,-2.471491723,-0.346490613,-0.125423665,0.083492025,-0.94470839,0.160672765,-0.021441437,-1.9062555,-2.754582138,-1.118520928,-0.398678666,0.726926228,0.191183009,-0.004060769,-3.340611724,-4.372620419
YOR382W,FIT2,TATA-less,CR,tail-dependent,61.66940644,-2.508115862,-2.33004799,-0.498792401,-1.53656388,-0.621593036,-4.389996604,-0.774988922,-0.400336809,-2.951281167,-3.358354675,-1.352994446,-1.458012583,-1.485709261,-1.356368663,-1.218896122,-2.572902914,-3.604068392
YKL164C,PIR1,TATA-containing,CR,tail-dependent,61.51581066,-2.286586672,-2.789821693,-0.211302433,-0.472415525,0.054453067,-0.649993329,-0.057704504,-0.1202988,-2.562366044,-3.461296184,-1.015991598,-1.164165966,-0.178178369,-0.473918178,-0.555592227,-1.970211925,-6.467746261
YGR254W,ENO1,TATA-containing,CR,tail-dependent,61.295107,-4.337868295,-3.245426754,1.06029884,0.354149086,1.03712654,1.584202193,0.568319229,0.304655227,-3.160486834,-4.011520227,-1.961277416,-1.501073276,1.334976282,0.570078106,0.30825286,-3.942141443,-5.640823203
YCR021C,HSP30,TATA-containing,CR,tail-independent,61.16615679,-4.982520933,-3.477989054,-0.53725915,-0.75059905,-0.350783275,-0.884046555,0.567892246,0.652300492,-0.841492409,-0.62464048,0.305678743,1.37960189,0.368241225,0.225854374,-0.177771633,-4.285315987,-4.478740734
YEL040W,UTR2,TATA-containing,CR,tail-dependent,60.9792222,-3.238939363,-2.763650053,-0.325394739,-1.156337951,-0.092561348,-1.192881436,-0.075587203,-0.010695526,-1.498507083,-2.172839272,-0.783387668,-1.27445643,-0.0609959,-0.60534556,-0.506275637,-3.668818277,-4.981500896
YML058W,SML1,TATA-containing,CR,tail-independent,60.80346625,-1.883481555,-1.675328792,-0.761104292,-1.173560019,0.105167454,-0.870651524,-0.126245822,-0.038677062,-2.383497816,-2.594541669,-0.375036026,-0.29653574,-0.103209072,-0.327600446,-0.232377947,-4.256402954,-6.116153135
