5073
RPP2A	RPP2A	MissingGeneType
RPS15	RPS15	MissingGeneType
NOP12	NOP12	MissingGeneType
NGL1	NGL1	MissingGeneType
NTG2	NTG2	MissingGeneType
PEX15	PEX15	MissingGeneType
PSK2	PSK2	MissingGeneType
RRT8	RRT8	MissingGeneType
GSH2	GSH2	MissingGeneType
SPE2	SPE2	MissingGeneType
DDR2	DDR2	MissingGeneType
AIM39	AIM39	MissingGeneType
PSH1	PSH1	MissingGeneType
THI20	THI20	MissingGeneType
GPM3	GPM3	MissingGeneType
YOL057W	YOL057W	MissingGeneType
ARG1	ARG1	MissingGeneType
GPD2	GPD2	MissingGeneType
MAM3	MAM3	MissingGeneType
PRS5	PRS5	MissingGeneType
APM4	APM4	MissingGeneType
CRT10	CRT10	MissingGeneType
MET22	MET22	MissingGeneType
INP54	INP54	MissingGeneType
RIB2	RIB2	MissingGeneType
RTG1	RTG1	MissingGeneType
HST1	HST1	MissingGeneType
NUF2	NUF2	MissingGeneType
NBA1	NBA1	MissingGeneType
THP1	THP1	MissingGeneType
YOL075C	YOL075C	MissingGeneType
MDM20	MDM20	MissingGeneType
BRX1	BRX1	MissingGeneType
ATP19	ATP19	MissingGeneType
AVO1	AVO1	MissingGeneType
REX4	REX4	MissingGeneType
IRA2	IRA2	MissingGeneType
ATG19	ATG19	MissingGeneType
PHM7	PHM7	MissingGeneType
ADH1	ADH1	MissingGeneType
MPD2	MPD2	MissingGeneType
HAL9	HAL9	MissingGeneType
MSH2	MSH2	MissingGeneType
SPO21	SPO21	MissingGeneType
TRM10	TRM10	MissingGeneType
RFC4	RFC4	MissingGeneType
HMI1	HMI1	MissingGeneType
COQ3	COQ3	MissingGeneType
WRS1	WRS1	MissingGeneType
YOL097W-A	YOL097W-A	MissingGeneType
PKH2	PKH2	MissingGeneType
IZH4	IZH4	MissingGeneType
TPT1	TPT1	MissingGeneType
ITR2	ITR2	MissingGeneType
YOL103W-B	YOL103W-B	MissingGeneType
WSC3	WSC3	MissingGeneType
YOL107W	YOL107W	MissingGeneType
INO4	INO4	MissingGeneType
ZEO1	ZEO1	MissingGeneType
SHR5	SHR5	MissingGeneType
MDY2	MDY2	MissingGeneType
MSB4	MSB4	MissingGeneType
SKM1	SKM1	MissingGeneType
PAP2	PAP2	MissingGeneType
MSN1	MSN1	MissingGeneType
RRI2	RRI2	MissingGeneType
YOL118C	YOL118C	MissingGeneType
MCH4	MCH4	MissingGeneType
RPL18A	RPL18A	MissingGeneType
RPS19A	RPS19A	MissingGeneType
SMF1	SMF1	MissingGeneType
HRP1	HRP1	MissingGeneType
TRM11	TRM11	MissingGeneType
TRM13	TRM13	MissingGeneType
MDH2	MDH2	MissingGeneType
RPL25	RPL25	MissingGeneType
YGK3	YGK3	MissingGeneType
VPS68	VPS68	MissingGeneType
ALR1	ALR1	MissingGeneType
GAS4	GAS4	MissingGeneType
HRT1	HRT1	MissingGeneType
MED7	MED7	MissingGeneType
PFK27	PFK27	MissingGeneType
BSC6	BSC6	MissingGeneType
RTC1	RTC1	MissingGeneType
CDC33	CDC33	MissingGeneType
ARG8	ARG8	MissingGeneType
PPM2	PPM2	MissingGeneType
RRP40	RRP40	MissingGeneType
RIB4	RIB4	MissingGeneType
NOP8	NOP8	MissingGeneType
CTR9	CTR9	MissingGeneType
PSF3	PSF3	MissingGeneType
PEX11	PEX11	MissingGeneType
SPT20	SPT20	MissingGeneType
DCP1	DCP1	MissingGeneType
GRE2	GRE2	MissingGeneType
FRE7	FRE7	MissingGeneType
ZPS1	ZPS1	MissingGeneType
HPF1	HPF1	MissingGeneType
ENB1	ENB1	MissingGeneType
YOL159C-A	YOL159C-A	MissingGeneType
YOL160W	YOL160W	MissingGeneType
YOL162W	YOL162W	MissingGeneType
BDS1	BDS1	MissingGeneType
PAU6	PAU6	MissingGeneType
COS10	COS10	MissingGeneType
YNR068C	YNR068C	MissingGeneType
DSE4	DSE4	MissingGeneType
YNR065C	YNR065C	MissingGeneType
YNR064C	YNR064C	MissingGeneType
YNR061C	YNR061C	MissingGeneType
FRE4	FRE4	MissingGeneType
MNT4	MNT4	MissingGeneType
BIO3	BIO3	MissingGeneType
HOL1	HOL1	MissingGeneType
ESF2	ESF2	MissingGeneType
NOG2	NOG2	MissingGeneType
POP2	POP2	MissingGeneType
BRE5	BRE5	MissingGeneType
LYS9	LYS9	MissingGeneType
MSO1	MSO1	MissingGeneType
YNR048W	YNR048W	MissingGeneType
FPK1	FPK1	MissingGeneType
TRM112	TRM112	MissingGeneType
PET494	PET494	MissingGeneType
AGA1	AGA1	MissingGeneType
MVD1	MVD1	MissingGeneType
COQ2	COQ2	MissingGeneType
ZRG17	ZRG17	MissingGeneType
DBP6	DBP6	MissingGeneType
RSM19	RSM19	MissingGeneType
MRPS12	MRPS12	MissingGeneType
ARC35	ARC35	MissingGeneType
SOL1	SOL1	MissingGeneType
ABZ1	ABZ1	MissingGeneType
HUB1	HUB1	MissingGeneType
PPG1	PPG1	MissingGeneType
SSK2	SSK2	MissingGeneType
ALG12	ALG12	MissingGeneType
YNR029C	YNR029C	MissingGeneType
CPR8	CPR8	MissingGeneType
BUD17	BUD17	MissingGeneType
SEC12	SEC12	MissingGeneType
MPP6	MPP6	MissingGeneType
SNF12	SNF12	MissingGeneType
MRPL50	MRPL50	MissingGeneType
YNR021W	YNR021W	MissingGeneType
ATP23	ATP23	MissingGeneType
ARE2	ARE2	MissingGeneType
TIM23	TIM23	MissingGeneType
ACC1	ACC1	MissingGeneType
SMM1	SMM1	MissingGeneType
YNR014W	YNR014W	MissingGeneType
PHO91	PHO91	MissingGeneType
URK1	URK1	MissingGeneType
PRP2	PRP2	MissingGeneType
CSE2	CSE2	MissingGeneType
NRM1	NRM1	MissingGeneType
LRO1	LRO1	MissingGeneType
ATG3	ATG3	MissingGeneType
VPS27	VPS27	MissingGeneType
SWM2	SWM2	MissingGeneType
RPC34	RPC34	MissingGeneType
ATO2	ATO2	MissingGeneType
CIT1	CIT1	MissingGeneType
DOM34	DOM34	MissingGeneType
RLP7	RLP7	MissingGeneType
PET8	PET8	MissingGeneType
HRB1	HRB1	MissingGeneType
MRP7	MRP7	MissingGeneType
LST8	LST8	MissingGeneType
SIS1	SIS1	MissingGeneType
ASI3	ASI3	MissingGeneType
IDP3	IDP3	MissingGeneType
YNL011C	YNL011C	MissingGeneType
SPO1	SPO1	MissingGeneType
HEF3	HEF3	MissingGeneType
PBI2	PBI2	MissingGeneType
PUB1	PUB1	MissingGeneType
ARK1	ARK1	MissingGeneType
HDA1	HDA1	MissingGeneType
FAP1	FAP1	MissingGeneType
KSH1	KSH1	MissingGeneType
SSN8	SSN8	MissingGeneType
SAM50	SAM50	MissingGeneType
CRZ1	CRZ1	MissingGeneType
KTR5	KTR5	MissingGeneType
HHF2	HHF2	MissingGeneType
HHT2	HHT2	MissingGeneType
SIW14	SIW14	MissingGeneType
YNL034W	YNL034W	MissingGeneType
YNL035C	YNL035C	MissingGeneType
NCE103	NCE103	MissingGeneType
IDH1	IDH1	MissingGeneType
GPI15	GPI15	MissingGeneType
BDP1	BDP1	MissingGeneType
YNL040W	YNL040W	MissingGeneType
COG6	COG6	MissingGeneType
BOP3	BOP3	MissingGeneType
YNL042W-B	YNL042W-B	MissingGeneType
YIP3	YIP3	MissingGeneType
LAP2	LAP2	MissingGeneType
YNL046W	YNL046W	MissingGeneType
SLM2	SLM2	MissingGeneType
ALG11	ALG11	MissingGeneType
SFB2	SFB2	MissingGeneType
YNL050C	YNL050C	MissingGeneType
COG5	COG5	MissingGeneType
COX5A	COX5A	MissingGeneType
MSG5	MSG5	MissingGeneType
VAC7	VAC7	MissingGeneType
POR1	POR1	MissingGeneType
OCA2	OCA2	MissingGeneType
YNL058C	YNL058C	MissingGeneType
ARP5	ARP5	MissingGeneType
NOP2	NOP2	MissingGeneType
GCD10	GCD10	MissingGeneType
MTQ1	MTQ1	MissingGeneType
YDJ1	YDJ1	MissingGeneType
AQR1	AQR1	MissingGeneType
SUN4	SUN4	MissingGeneType
RPL9B	RPL9B	MissingGeneType
FKH2	FKH2	MissingGeneType
RPL16B	RPL16B	MissingGeneType
TOM7	TOM7	MissingGeneType
LAT1	LAT1	MissingGeneType
RNH201	RNH201	MissingGeneType
MSK1	MSK1	MissingGeneType
MLF3	MLF3	MissingGeneType
IMP4	IMP4	MissingGeneType
MKS1	MKS1	MissingGeneType
APJ1	APJ1	MissingGeneType
NIS1	NIS1	MissingGeneType
TPM1	TPM1	MissingGeneType
EOS1	EOS1	MissingGeneType
SWS2	SWS2	MissingGeneType
PMS1	PMS1	MissingGeneType
SAL1	SAL1	MissingGeneType
END3	END3	MissingGeneType
MKT1	MKT1	MissingGeneType
TCB2	TCB2	MissingGeneType
TOP2	TOP2	MissingGeneType
RHO2	RHO2	MissingGeneType
NST1	NST1	MissingGeneType
YNL092W	YNL092W	MissingGeneType
YPT53	YPT53	MissingGeneType
APP1	APP1	MissingGeneType
YNL095C	YNL095C	MissingGeneType
RPS7B	RPS7B	MissingGeneType
PHO23	PHO23	MissingGeneType
YNL097C-B	YNL097C-B	MissingGeneType
RAS2	RAS2	MissingGeneType
OCA1	OCA1	MissingGeneType
AVT4	AVT4	MissingGeneType
POL1	POL1	MissingGeneType
MET4	MET4	MissingGeneType
LEU4	LEU4	MissingGeneType
INP52	INP52	MissingGeneType
YAF9	YAF9	MissingGeneType
YNL108C	YNL108C	MissingGeneType
NOP15	NOP15	MissingGeneType
CYB5	CYB5	MissingGeneType
DBP2	DBP2	MissingGeneType
RPC19	RPC19	MissingGeneType
YNL115C	YNL115C	MissingGeneType
DMA2	DMA2	MissingGeneType
MLS1	MLS1	MissingGeneType
DCP2	DCP2	MissingGeneType
NCS2	NCS2	MissingGeneType
TOM70	TOM70	MissingGeneType
YNL122C	YNL122C	MissingGeneType
NMA111	NMA111	MissingGeneType
NAF1	NAF1	MissingGeneType
ESBP6	ESBP6	MissingGeneType
SPC98	SPC98	MissingGeneType
FAR11	FAR11	MissingGeneType
TEP1	TEP1	MissingGeneType
NRK1	NRK1	MissingGeneType
CPT1	CPT1	MissingGeneType
TOM22	TOM22	MissingGeneType
KRE33	KRE33	MissingGeneType
FYV6	FYV6	MissingGeneType
YNL134C	YNL134C	MissingGeneType
FPR1	FPR1	MissingGeneType
EAF7	EAF7	MissingGeneType
NAM9	NAM9	MissingGeneType
SRV2	SRV2	MissingGeneType
YSF3	YSF3	MissingGeneType
YNL140C	YNL140C	MissingGeneType
AAH1	AAH1	MissingGeneType
MEP2	MEP2	MissingGeneType
YNL144C	YNL144C	MissingGeneType
MFA2	MFA2	MissingGeneType
YNL146W	YNL146W	MissingGeneType
LSM7	LSM7	MissingGeneType
ALF1	ALF1	MissingGeneType
PGA2	PGA2	MissingGeneType
RPC31	RPC31	MissingGeneType
INN1	INN1	MissingGeneType
GIM3	GIM3	MissingGeneType
YCK2	YCK2	MissingGeneType
NSG2	NSG2	MissingGeneType
IGO1	IGO1	MissingGeneType
PGA1	PGA1	MissingGeneType
ASI2	ASI2	MissingGeneType
YGP1	YGP1	MissingGeneType
CBK1	CBK1	MissingGeneType
RPL42A	RPL42A	MissingGeneType
YNL162W-A	YNL162W-A	MissingGeneType
RIA1	RIA1	MissingGeneType
IBD2	IBD2	MissingGeneType
YNL165W	YNL165W	MissingGeneType
BNI5	BNI5	MissingGeneType
SKO1	SKO1	MissingGeneType
FMP41	FMP41	MissingGeneType
PSD1	PSD1	MissingGeneType
APC1	APC1	MissingGeneType
MDG1	MDG1	MissingGeneType
NOP13	NOP13	MissingGeneType
MRPL22	MRPL22	MissingGeneType
RPS3	RPS3	MissingGeneType
RHO5	RHO5	MissingGeneType
IPI3	IPI3	MissingGeneType
NPR1	NPR1	MissingGeneType
MRPL19	MRPL19	MissingGeneType
UBP10	UBP10	MissingGeneType
SWT21	SWT21	MissingGeneType
KAR1	KAR1	MissingGeneType
SRP1	SRP1	MissingGeneType
YNL190W	YNL190W	MissingGeneType
DUG3	DUG3	MissingGeneType
CHS1	CHS1	MissingGeneType
YNL193W	YNL193W	MissingGeneType
YNL195C	YNL195C	MissingGeneType
WHI3	WHI3	MissingGeneType
GCR2	GCR2	MissingGeneType
PSY2	PSY2	MissingGeneType
SPS19	SPS19	MissingGeneType
RTT106	RTT106	MissingGeneType
RIO2	RIO2	MissingGeneType
YNL208W	YNL208W	MissingGeneType
SSB2	SSB2	MissingGeneType
VID27	VID27	MissingGeneType
RRG9	RRG9	MissingGeneType
PEX17	PEX17	MissingGeneType
IES2	IES2	MissingGeneType
RAP1	RAP1	MissingGeneType
MGS1	MGS1	MissingGeneType
ALG9	ALG9	MissingGeneType
ADE12	ADE12	MissingGeneType
POP1	POP1	MissingGeneType
SSU72	SSU72	MissingGeneType
ATG4	ATG4	MissingGeneType
SQS1	SQS1	MissingGeneType
CNM67	CNM67	MissingGeneType
JJJ1	JJJ1	MissingGeneType
URE2	URE2	MissingGeneType
ELA1	ELA1	MissingGeneType
PDR16	PDR16	MissingGeneType
CSL4	CSL4	MissingGeneType
BNI4	BNI4	MissingGeneType
YNL234W	YNL234W	MissingGeneType
SIN4	SIN4	MissingGeneType
YTP1	YTP1	MissingGeneType
KEX2	KEX2	MissingGeneType
LAP3	LAP3	MissingGeneType
NAR1	NAR1	MissingGeneType
ZWF1	ZWF1	MissingGeneType
ATG2	ATG2	MissingGeneType
SLA2	SLA2	MissingGeneType
SUI1	SUI1	MissingGeneType
CWC25	CWC25	MissingGeneType
VPS75	VPS75	MissingGeneType
RPA49	RPA49	MissingGeneType
MPA43	MPA43	MissingGeneType
RAD50	RAD50	MissingGeneType
NRD1	NRD1	MissingGeneType
MRPL17	MRPL17	MissingGeneType
TEX1	TEX1	MissingGeneType
RTC4	RTC4	MissingGeneType
GIS2	GIS2	MissingGeneType
FOL1	FOL1	MissingGeneType
SIP3	SIP3	MissingGeneType
DSL1	DSL1	MissingGeneType
ATX1	ATX1	MissingGeneType
ORC5	ORC5	MissingGeneType
POL2	POL2	MissingGeneType
YIF1	YIF1	MissingGeneType
PDR17	PDR17	MissingGeneType
IST1	IST1	MissingGeneType
PIK1	PIK1	MissingGeneType
LYP1	LYP1	MissingGeneType
ALP1	ALP1	MissingGeneType
BNI1	BNI1	MissingGeneType
SEC2	SEC2	MissingGeneType
TOF1	TOF1	MissingGeneType
GOR1	GOR1	MissingGeneType
BOR1	BOR1	MissingGeneType
MET2	MET2	MissingGeneType
YNL277W-A	YNL277W-A	MissingGeneType
CAF120	CAF120	MissingGeneType
ERG24	ERG24	MissingGeneType
HCH1	HCH1	MissingGeneType
POP3	POP3	MissingGeneType
WSC2	WSC2	MissingGeneType
MRPL10	MRPL10	MissingGeneType
CUS2	CUS2	MissingGeneType
SEC21	SEC21	MissingGeneType
CAF40	CAF40	MissingGeneType
PCL1	PCL1	MissingGeneType
RFC3	RFC3	MissingGeneType
MID1	MID1	MissingGeneType
PUS4	PUS4	MissingGeneType
MSB3	MSB3	MissingGeneType
RIM21	RIM21	MissingGeneType
MON2	MON2	MissingGeneType
CLA4	CLA4	MissingGeneType
TRF5	TRF5	MissingGeneType
TOS6	TOS6	MissingGeneType
RPL18B	RPL18B	MissingGeneType
RPS19B	RPS19B	MissingGeneType
MRPS18	MRPS18	MissingGeneType
MCK1	MCK1	MissingGeneType
KRI1	KRI1	MissingGeneType
STB1	STB1	MissingGeneType
ZIM17	ZIM17	MissingGeneType
RFA2	RFA2	MissingGeneType
DAL82	DAL82	MissingGeneType
ATP11	ATP11	MissingGeneType
PHA2	PHA2	MissingGeneType
PFS2	PFS2	MissingGeneType
YNL320W	YNL320W	MissingGeneType
VNX1	VNX1	MissingGeneType
KRE1	KRE1	MissingGeneType
LEM3	LEM3	MissingGeneType
FIG4	FIG4	MissingGeneType
PFA3	PFA3	MissingGeneType
EGT2	EGT2	MissingGeneType
MDJ2	MDJ2	MissingGeneType
PEX6	PEX6	MissingGeneType
RPD3	RPD3	MissingGeneType
AAD14	AAD14	MissingGeneType
THI12	THI12	MissingGeneType
COS1	COS1	MissingGeneType
FET4	FET4	MissingGeneType
ADH6	ADH6	MissingGeneType
YMR317W	YMR317W	MissingGeneType
YMR316C-A	YMR316C-A	MissingGeneType
DIA1	DIA1	MissingGeneType
YMR315W-A	YMR315W-A	MissingGeneType
YMR315W	YMR315W	MissingGeneType
PRE5	PRE5	MissingGeneType
TGL3	TGL3	MissingGeneType
ELP6	ELP6	MissingGeneType
GLC8	GLC8	MissingGeneType
YMR310C	YMR310C	MissingGeneType
NIP1	NIP1	MissingGeneType
PSE1	PSE1	MissingGeneType
GAS1	GAS1	MissingGeneType
UBP15	UBP15	MissingGeneType
ADH2	ADH2	MissingGeneType
YME2	YME2	MissingGeneType
ATM1	ATM1	MissingGeneType
ADE4	ADE4	MissingGeneType
DYN3	DYN3	MissingGeneType
LIP1	LIP1	MissingGeneType
PRC1	PRC1	MissingGeneType
LCB1	LCB1	MissingGeneType
YMR295C	YMR295C	MissingGeneType
JNM1	JNM1	MissingGeneType
HER2	HER2	MissingGeneType
GOT1	GOT1	MissingGeneType
HAS1	HAS1	MissingGeneType
ABZ2	ABZ2	MissingGeneType
HSH155	HSH155	MissingGeneType
DSS1	DSS1	MissingGeneType
MRPL33	MRPL33	MissingGeneType
NGL2	NGL2	MissingGeneType
YKU70	YKU70	MissingGeneType
RIT1	RIT1	MissingGeneType
AEP2	AEP2	MissingGeneType
GPI12	GPI12	MissingGeneType
FCP1	FCP1	MissingGeneType
DSK2	DSK2	MissingGeneType
BUL1	BUL1	MissingGeneType
RCE1	RCE1	MissingGeneType
ZDS1	ZDS1	MissingGeneType
YMR272W-B	YMR272W-B	MissingGeneType
SCS7	SCS7	MissingGeneType
URA10	URA10	MissingGeneType
RRN9	RRN9	MissingGeneType
TMA23	TMA23	MissingGeneType
PRP24	PRP24	MissingGeneType
PPA2	PPA2	MissingGeneType
RSN1	RSN1	MissingGeneType
YMR265C	YMR265C	MissingGeneType
CUE1	CUE1	MissingGeneType
SAP30	SAP30	MissingGeneType
YMR262W	YMR262W	MissingGeneType
TPS3	TPS3	MissingGeneType
TIF11	TIF11	MissingGeneType
PET111	PET111	MissingGeneType
COX7	COX7	MissingGeneType
GFD1	GFD1	MissingGeneType
YMR253C	YMR253C	MissingGeneType
HOR7	HOR7	MissingGeneType
GAD1	GAD1	MissingGeneType
FAA4	FAA4	MissingGeneType
YMR244W	YMR244W	MissingGeneType
ZRC1	ZRC1	MissingGeneType
YMR242W-A	YMR242W-A	MissingGeneType
RPL20A	RPL20A	MissingGeneType
YHM2	YHM2	MissingGeneType
CUS1	CUS1	MissingGeneType
RNT1	RNT1	MissingGeneType
DFG5	DFG5	MissingGeneType
BCH1	BCH1	MissingGeneType
TAF9	TAF9	MissingGeneType
RNA1	RNA1	MissingGeneType
RNH1	RNH1	MissingGeneType
TRI1	TRI1	MissingGeneType
FUS2	FUS2	MissingGeneType
PEP5	PEP5	MissingGeneType
YMR230W-A	YMR230W-A	MissingGeneType
RPS10B	RPS10B	MissingGeneType
RRP5	RRP5	MissingGeneType
MTF1	MTF1	MissingGeneType
TAF7	TAF7	MissingGeneType
YMR226C	YMR226C	MissingGeneType
MRPL44	MRPL44	MissingGeneType
MRE11	MRE11	MissingGeneType
UBP8	UBP8	MissingGeneType
FSH2	FSH2	MissingGeneType
ERG8	ERG8	MissingGeneType
ESC1	ESC1	MissingGeneType
TRS130	TRS130	MissingGeneType
GUA1	GUA1	MissingGeneType
SKY1	SKY1	MissingGeneType
GAS3	GAS3	MissingGeneType
SCJ1	SCJ1	MissingGeneType
CEF1	CEF1	MissingGeneType
EFR3	EFR3	MissingGeneType
DML1	DML1	MissingGeneType
YMR209C	YMR209C	MissingGeneType
ERG12	ERG12	MissingGeneType
HFA1	HFA1	MissingGeneType
YMR206W	YMR206W	MissingGeneType
PFK2	PFK2	MissingGeneType
INP1	INP1	MissingGeneType
TOM40	TOM40	MissingGeneType
ERG2	ERG2	MissingGeneType
RAD14	RAD14	MissingGeneType
ROT1	ROT1	MissingGeneType
CLN1	CLN1	MissingGeneType
CIK1	CIK1	MissingGeneType
VTI1	VTI1	MissingGeneType
YMR196W	YMR196W	MissingGeneType
ICY1	ICY1	MissingGeneType
CMC4	CMC4	MissingGeneType
RPL36A	RPL36A	MissingGeneType
MRPL24	MRPL24	MissingGeneType
GYL1	GYL1	MissingGeneType
SPG5	SPG5	MissingGeneType
SGS1	SGS1	MissingGeneType
GCV2	GCV2	MissingGeneType
MRPS17	MRPS17	MissingGeneType
YMR187C	YMR187C	MissingGeneType
HSC82	HSC82	MissingGeneType
ADD37	ADD37	MissingGeneType
SSO2	SSO2	MissingGeneType
RGM1	RGM1	MissingGeneType
YMR181C	YMR181C	MissingGeneType
CTL1	CTL1	MissingGeneType
SPT21	SPT21	MissingGeneType
MMT1	MMT1	MissingGeneType
ECM5	ECM5	MissingGeneType
YMR175W-A	YMR175W-A	MissingGeneType
PAI3	PAI3	MissingGeneType
DDR48	DDR48	MissingGeneType
HOT1	HOT1	MissingGeneType
EAR1	EAR1	MissingGeneType
ALD2	ALD2	MissingGeneType
ALD3	ALD3	MissingGeneType
CEP3	CEP3	MissingGeneType
MLH1	MLH1	MissingGeneType
PAH1	PAH1	MissingGeneType
INP2	INP2	MissingGeneType
DNF3	DNF3	MissingGeneType
HLJ1	HLJ1	MissingGeneType
YMR160W	YMR160W	MissingGeneType
YMR158C-A	YMR158C-A	MissingGeneType
MRPS8	MRPS8	MissingGeneType
AIM36	AIM36	MissingGeneType
TPP1	TPP1	MissingGeneType
YMR155W	YMR155W	MissingGeneType
NUP53	NUP53	MissingGeneType
YIM1	YIM1	MissingGeneType
IMP1	IMP1	MissingGeneType
SWP1	SWP1	MissingGeneType
TIF34	TIF34	MissingGeneType
NDE1	NDE1	MissingGeneType
RPS16A	RPS16A	MissingGeneType
RPL13B	RPL13B	MissingGeneType
YMR141C	YMR141C	MissingGeneType
SIP5	SIP5	MissingGeneType
RIM11	RIM11	MissingGeneType
CIN4	CIN4	MissingGeneType
PSO2	PSO2	MissingGeneType
GAT2	GAT2	MissingGeneType
GID8	GID8	MissingGeneType
REC114	REC114	MissingGeneType
JLP2	JLP2	MissingGeneType
RRB1	RRB1	MissingGeneType
POM152	POM152	MissingGeneType
ECM16	ECM16	MissingGeneType
SAS2	SAS2	MissingGeneType
DLT1	DLT1	MissingGeneType
STO1	STO1	MissingGeneType
PKR1	PKR1	MissingGeneType
YMR122C	YMR122C	MissingGeneType
RPL15B	RPL15B	MissingGeneType
ADE17	ADE17	MissingGeneType
SPC24	SPC24	MissingGeneType
ASC1	ASC1	MissingGeneType
MGR3	MGR3	MissingGeneType
YMR114C	YMR114C	MissingGeneType
FOL3	FOL3	MissingGeneType
MED11	MED11	MissingGeneType
HFD1	HFD1	MissingGeneType
MYO5	MYO5	MissingGeneType
ILV2	ILV2	MissingGeneType
SPG4	SPG4	MissingGeneType
YKU80	YKU80	MissingGeneType
PGM2	PGM2	MissingGeneType
YPK2	YPK2	MissingGeneType
YMR103C	YMR103C	MissingGeneType
YMR102C	YMR102C	MissingGeneType
SRT1	SRT1	MissingGeneType
MUB1	MUB1	MissingGeneType
YMR099C	YMR099C	MissingGeneType
ATP25	ATP25	MissingGeneType
MTG1	MTG1	MissingGeneType
SNZ1	SNZ1	MissingGeneType
CTF13	CTF13	MissingGeneType
UTP15	UTP15	MissingGeneType
AIP1	AIP1	MissingGeneType
NPL6	NPL6	MissingGeneType
YMR090W	YMR090W	MissingGeneType
YTA12	YTA12	MissingGeneType
VBA1	VBA1	MissingGeneType
YMR085W	YMR085W	MissingGeneType
YMR084W	YMR084W	MissingGeneType
ADH3	ADH3	MissingGeneType
ISF1	ISF1	MissingGeneType
NAM7	NAM7	MissingGeneType
SEC14	SEC14	MissingGeneType
CTF18	CTF18	MissingGeneType
VPS20	VPS20	MissingGeneType
PDS5	PDS5	MissingGeneType
RCO1	RCO1	MissingGeneType
IRC21	IRC21	MissingGeneType
ABF2	ABF2	MissingGeneType
TVP18	TVP18	MissingGeneType
MOT3	MOT3	MissingGeneType
NAT4	NAT4	MissingGeneType
AVO2	AVO2	MissingGeneType
UBX4	UBX4	MissingGeneType
SOV1	SOV1	MissingGeneType
KAR5	KAR5	MissingGeneType
AEP1	AEP1	MissingGeneType
RIM9	RIM9	MissingGeneType
ARG7	ARG7	MissingGeneType
RNA14	RNA14	MissingGeneType
SAM37	SAM37	MissingGeneType
SEN15	SEN15	MissingGeneType
FET3	FET3	MissingGeneType
AAC1	AAC1	MissingGeneType
BUB2	BUB2	MissingGeneType
STV1	STV1	MissingGeneType
FAR3	FAR3	MissingGeneType
ERB1	ERB1	MissingGeneType
CSM3	CSM3	MissingGeneType
NUP116	NUP116	MissingGeneType
IOC4	IOC4	MissingGeneType
MCM1	MCM1	MissingGeneType
ARG80	ARG80	MissingGeneType
ARA2	ARA2	MissingGeneType
YET2	YET2	MissingGeneType
SUB1	SUB1	MissingGeneType
CCS1	CCS1	MissingGeneType
MSN2	MSN2	MissingGeneType
MIH1	MIH1	MissingGeneType
IMP2	IMP2	MissingGeneType
ARP9	ARP9	MissingGeneType
YMR030W-A	YMR030W-A	MissingGeneType
RSF1	RSF1	MissingGeneType
FAR8	FAR8	MissingGeneType
TAP42	TAP42	MissingGeneType
YMR027W	YMR027W	MissingGeneType
PEX12	PEX12	MissingGeneType
CSI1	CSI1	MissingGeneType
MRPL3	MRPL3	MissingGeneType
MSS1	MSS1	MissingGeneType
UBC7	UBC7	MissingGeneType
MAC1	MAC1	MissingGeneType
FMS1	FMS1	MissingGeneType
STB4	STB4	MissingGeneType
SPO20	SPO20	MissingGeneType
SOK2	SOK2	MissingGeneType
ERG5	ERG5	MissingGeneType
BUD22	BUD22	MissingGeneType
SEC59	SEC59	MissingGeneType
CLU1	CLU1	MissingGeneType
HXT2	HXT2	MissingGeneType
ADI1	ADI1	MissingGeneType
PLB1	PLB1	MissingGeneType
YMR007W	YMR007W	MissingGeneType
PLB2	PLB2	MissingGeneType
TAF4	TAF4	MissingGeneType
MVP1	MVP1	MissingGeneType
AIM34	AIM34	MissingGeneType
YMR001C-A	YMR001C-A	MissingGeneType
CDC5	CDC5	MissingGeneType
YPT7	YPT7	MissingGeneType
YML002W	YML002W	MissingGeneType
YML003W	YML003W	MissingGeneType
GLO1	GLO1	MissingGeneType
TRM12	TRM12	MissingGeneType
GIS4	GIS4	MissingGeneType
YAP1	YAP1	MissingGeneType
ERG6	ERG6	MissingGeneType
MRPL39	MRPL39	MissingGeneType
SPT5	SPT5	MissingGeneType
RAD33	RAD33	MissingGeneType
ERV25	ERV25	MissingGeneType
UBX2	UBX2	MissingGeneType
TRM9	TRM9	MissingGeneType
TAF11	TAF11	MissingGeneType
PPZ1	PPZ1	MissingGeneType
PSP2	PSP2	MissingGeneType
YML018C	YML018C	MissingGeneType
OST6	OST6	MissingGeneType
YML020W	YML020W	MissingGeneType
UNG1	UNG1	MissingGeneType
APT1	APT1	MissingGeneType
NSE5	NSE5	MissingGeneType
RPS17A	RPS17A	MissingGeneType
YML6	YML6	MissingGeneType
RPS18B	RPS18B	MissingGeneType
YOX1	YOX1	MissingGeneType
TSA1	TSA1	MissingGeneType
USA1	USA1	MissingGeneType
NDC1	NDC1	MissingGeneType
RAD52	RAD52	MissingGeneType
SRC1	SRC1	MissingGeneType
AMD1	AMD1	MissingGeneType
CGI121	CGI121	MissingGeneType
YML037C	YML037C	MissingGeneType
YMD8	YMD8	MissingGeneType
VPS71	VPS71	MissingGeneType
CAT2	CAT2	MissingGeneType
RRN11	RRN11	MissingGeneType
PRP39	PRP39	MissingGeneType
GSF2	GSF2	MissingGeneType
RSE1	RSE1	MissingGeneType
